LSOA11 Code,Public transport accessibility metric
E01009529,0
E01009530,0
E01009531,5
E01009532,0
E01009535,1
E01009536,0
E01009537,0
E01009538,2
E01009539,1
E01009540,1
E01009541,2
E01009542,1
E01009543,2
E01009544,0
E01009548,2
E01009549,0
E01009550,2
E01009552,0
E01009553,1
E01009554,3
E01009555,4
E01009556,3
E01009557,4
E01009558,2
E01009559,1
E01009560,0
E01009561,3
E01009562,2
E01009563,2
E01009564,2
E01009565,3
E01009566,3
E01009567,2
E01009568,3
E01009569,1
E01009570,1
E01009571,1
E01009572,1
E01009573,2
E01009574,0
E01009575,2
E01009576,1
E01009577,1
E01009578,1
E01009579,1
E01009580,1
E01009581,1
E01009582,1
E01009583,1
E01009584,3
E01009585,1
E01009586,1
E01009587,3
E01009588,2
E01009589,4
E01009590,4
E01009591,2
E01009592,3
E01009593,3
E01009594,1
E01009596,3
E01009597,3
E01009598,2
E01009599,1
E01009604,1
E01009605,1
E01009606,2
E01009607,1
E01009608,2
E01009609,2
E01009610,1
E01009611,0
E01009612,0
E01009613,0
E01009614,0
E01009615,0
E01009616,0
E01009617,1
E01009618,0
E01009619,0
E01009620,1
E01009621,0
E01009622,0
E01009623,2
E01009624,1
E01009625,1
E01009626,2
E01009627,0
E01009628,0
E01009629,1
E01009630,0
E01009631,0
E01009632,0
E01009633,0
E01009634,0
E01009635,0
E01009636,0
E01009637,0
E01009638,0
E01009639,0
E01009640,0
E01009641,0
E01009642,0
E01009643,1
E01009644,2
E01009645,2
E01009646,2
E01009647,1
E01009648,3
E01009649,3
E01009650,0
E01009651,0
E01009652,2
E01009653,2
E01009654,0
E01009655,0
E01009656,0
E01009657,0
E01009658,0
E01009659,0
E01009660,0
E01009661,0
E01009662,1
E01009663,1
E01009664,1
E01009665,5
E01009666,2
E01009667,1
E01009668,2
E01009669,2
E01009670,2
E01009671,4
E01009672,2
E01009674,2
E01009676,2
E01009679,3
E01009681,4
E01009682,4
E01009683,3
E01009684,3
E01009685,3
E01009686,3
E01009687,3
E01009688,3
E01009689,3
E01009690,2
E01009691,3
E01009692,4
E01009693,4
E01009694,3
E01009695,3
E01009696,3
E01009697,4
E01009698,3
E01009699,3
E01009700,2
E01009701,2
E01009702,2
E01009703,3
E01009704,3
E01009705,4
E01009706,5
E01009707,1
E01009708,0
E01009709,1
E01009710,0
E01009711,0
E01009712,0
E01009713,0
E01009714,0
E01009715,1
E01009716,0
E01009717,1
E01009718,1
E01009719,1
E01009720,1
E01009721,0
E01009722,2
E01009723,1
E01009724,0
E01009725,0
E01009726,1
E01009727,2
E01009728,1
E01009729,1
E01009730,2
E01009731,1
E01009732,1
E01009733,0
E01009734,0
E01009735,1
E01009736,0
E01009737,1
E01009738,1
E01009739,2
E01009740,1
E01009741,2
E01009742,1
E01009743,1
E01009744,2
E01009745,0
E01009746,3
E01009747,1
E01009748,1
E01009749,3
E01009750,1
E01009751,1
E01009752,1
E01009753,1
E01009754,3
E01009756,0
E01009757,0
E01009758,0
E01009759,1
E01009760,1
E01009762,0
E01009763,3
E01009764,2
E01009765,2
E01009766,2
E01009767,4
E01009768,2
E01009769,2
E01009770,3
E01009771,1
E01009772,1
E01009773,1
E01009774,2
E01009775,0
E01009776,0
E01009777,1
E01009778,2
E01009779,1
E01009780,0
E01009781,0
E01009782,3
E01009783,2
E01009784,0
E01009785,3
E01009786,1
E01009787,1
E01009788,0
E01009789,3
E01009790,0
E01009791,0
E01009792,0
E01009793,1
E01009794,1
E01009795,0
E01009796,1
E01009797,2
E01009798,1
E01009799,0
E01009800,0
E01009801,1
E01009802,0
E01009803,0
E01009804,0
E01009805,0
E01009806,1
E01009807,2
E01009808,5
E01009809,1
E01009810,1
E01009811,1
E01009812,4
E01009813,0
E01009814,2
E01009815,3
E01009816,2
E01009817,1
E01009818,1
E01009819,4
E01009820,1
E01009821,1
E01009822,1
E01009823,2
E01009824,2
E01009825,1
E01009826,1
E01009827,2
E01009828,1
E01009829,1
E01009830,1
E01009831,3
E01009832,0
E01009833,0
E01009834,0
E01009835,3
E01009836,0
E01009837,0
E01009838,2
E01009839,0
E01009840,0
E01009841,1
E01009842,0
E01009843,0
E01009844,0
E01009845,1
E01009846,2
E01009847,2
E01009848,2
E01009849,2
E01009850,0
E01009851,2
E01009852,2
E01009853,3
E01009854,1
E01009855,2
E01009856,0
E01009857,0
E01009858,0
E01009859,0
E01009860,0
E01009861,0
E01009862,0
E01009863,1
E01009864,3
E01009865,2
E01009866,2
E01009867,3
E01009868,0
E01009869,3
E01009870,3
E01009871,3
E01009872,0
E01009873,0
E01009874,2
E01009875,0
E01009876,1
E01009877,1
E01009878,2
E01009879,0
E01009880,0
E01009881,0
E01009882,0
E01009883,1
E01009884,1
E01009885,0
E01009886,1
E01009887,0
E01009888,1
E01009889,0
E01009890,1
E01009891,1
E01009892,1
E01009893,1
E01009894,0
E01009895,1
E01009896,1
E01009897,2
E01009898,1
E01009899,5
E01009900,3
E01009901,3
E01009902,3
E01009903,2
E01009904,0
E01009905,1
E01009906,1
E01009907,1
E01009908,1
E01009909,2
E01009910,2
E01009911,1
E01009912,1
E01009913,1
E01009914,1
E01009915,0
E01009916,0
E01009917,1
E01009918,0
E01009919,1
E01009920,0
E01009921,0
E01009922,1
E01009923,1
E01009924,0
E01009925,0
E01009926,0
E01009927,0
E01009928,0
E01009929,1
E01009930,0
E01009931,1
E01009932,0
E01009933,0
E01009934,0
E01009935,0
E01009936,0
E01009937,0
E01009938,0
E01009939,0
E01009940,1
E01009941,1
E01009942,0
E01009943,1
E01009944,0
E01009946,0
E01009947,0
E01009948,1
E01009949,3
E01009950,0
E01009951,1
E01009952,0
E01009953,1
E01009954,1
E01009955,0
E01009956,0
E01009957,0
E01009958,1
E01009959,1
E01009960,0
E01009961,1
E01009962,0
E01009963,1
E01009964,1
E01009965,0
E01009966,0
E01009967,0
E01009968,1
E01009969,3
E01009970,3
E01009971,3
E01009972,2
E01009973,4
E01009974,1
E01009975,1
E01009976,1
E01009977,0
E01009978,1
E01009979,0
E01009980,0
E01009981,0
E01009982,0
E01009983,0
E01009985,0
E01009986,0
E01009987,0
E01009988,0
E01009989,0
E01009991,0
E01009992,0
E01009993,0
E01009994,0
E01009995,0
E01009996,0
E01009997,0
E01009998,0
E01009999,1
E01010000,0
E01010001,0
E01010002,1
E01010003,1
E01010004,1
E01010005,1
E01010006,1
E01010007,4
E01010008,2
E01010009,2
E01010010,2
E01010011,2
E01010012,2
E01010013,3
E01010014,0
E01010015,1
E01010016,0
E01010017,0
E01010018,1
E01010019,0
E01010020,1
E01010021,0
E01010022,0
E01010023,0
E01010024,0
E01010025,0
E01010026,1
E01010027,0
E01010028,0
E01010029,1
E01010030,0
E01010031,1
E01010032,1
E01010033,1
E01010034,2
E01010035,4
E01010036,2
E01010037,1
E01010038,0
E01010039,0
E01010040,1
E01010041,2
E01010042,0
E01010043,0
E01010044,1
E01010045,1
E01010046,1
E01010047,0
E01010048,1
E01010049,0
E01010050,0
E01010051,1
E01010052,2
E01010053,0
E01010054,0
E01010055,0
E01010056,1
E01010057,0
E01010058,0
E01010059,0
E01010060,0
E01010061,0
E01010062,0
E01010063,0
E01010064,0
E01010065,0
E01010066,3
E01010067,1
E01010068,1
E01010069,3
E01010070,3
E01010071,3
E01010072,1
E01010073,2
E01010074,1
E01010075,2
E01010076,0
E01010077,2
E01010078,0
E01010079,1
E01010080,0
E01010081,0
E01010082,1
E01010083,2
E01010084,1
E01010085,0
E01010086,0
E01010087,0
E01010088,0
E01010089,0
E01010090,0
E01010091,0
E01010092,0
E01010093,0
E01010094,1
E01010095,1
E01010096,0
E01010097,0
E01010098,0
E01010099,0
E01010100,1
E01010101,1
E01010102,0
E01010103,1
E01010104,0
E01010105,2
E01010106,0
E01010107,0
E01010108,7
E01010109,5
E01010110,2
E01010111,1
E01010112,2
E01010113,2
E01010114,2
E01010115,7
E01010116,4
E01010117,1
E01010118,1
E01010119,0
E01010120,1
E01010121,0
E01010122,0
E01010123,1
E01010124,0
E01010125,0
E01010126,0
E01010127,0
E01010128,0
E01010129,0
E01010130,0
E01010131,1
E01010132,1
E01010133,0
E01010134,2
E01010135,0
E01010136,2
E01010137,0
E01010138,3
E01010139,0
E01010140,0
E01010141,0
E01010142,0
E01010143,0
E01010144,0
E01010145,0
E01010146,0
E01010147,2
E01010148,1
E01010149,1
E01010150,2
E01010151,2
E01010152,3
E01010153,4
E01010154,3
E01010155,2
E01010156,3
E01010157,0
E01010158,0
E01010159,0
E01010160,0
E01010161,0
E01010162,1
E01010163,0
E01010164,7
E01010165,4
E01010166,4
E01010167,6
E01010168,5
E01010169,3
E01010170,3
E01010171,4
E01010172,2
E01010173,2
E01010174,0
E01010175,0
E01010176,0
E01010177,1
E01010178,0
E01010179,1
E01010180,4
E01010181,2
E01010183,6
E01010184,1
E01010185,4
E01010186,4
E01010187,6
E01010188,4
E01010189,6
E01010190,2
E01010191,2
E01010192,0
E01010193,1
E01010194,1
E01010195,3
E01010196,1
E01010197,2
E01010198,1
E01010199,1
E01010200,1
E01010201,1
E01010202,2
E01010203,1
E01010204,3
E01010205,0
E01010206,0
E01010207,0
E01010208,0
E01010209,1
E01010210,2
E01010211,1
E01010212,1
E01010213,0
E01010214,0
E01010215,0
E01010216,2
E01010217,2
E01010218,1
E01010219,1
E01010220,1
E01010221,1
E01010222,0
E01010223,0
E01010225,3
E01010226,1
E01010227,2
E01010228,1
E01010229,1
E01010230,0
E01010231,2
E01010232,1
E01010233,1
E01010234,0
E01010235,1
E01010236,1
E01010237,0
E01010238,0
E01010239,1
E01010240,1
E01010241,1
E01010242,2
E01010243,1
E01010244,1
E01010245,1
E01010246,1
E01010247,1
E01010248,2
E01010249,1
E01010250,1
E01010251,2
E01010252,1
E01010253,1
E01010254,1
E01010255,3
E01010256,1
E01010257,3
E01010258,1
E01010259,0
E01010260,0
E01010261,0
E01010262,0
E01010263,0
E01010264,1
E01010265,0
E01010266,1
E01010267,2
E01010268,0
E01010269,0
E01010270,0
E01010271,1
E01010272,0
E01010273,1
E01010274,0
E01010275,1
E01010277,1
E01010279,1
E01010282,1
E01010283,1
E01010284,1
E01010285,0
E01010286,2
E01010287,0
E01010288,2
E01010289,1
E01010290,1
E01010291,0
E01010292,0
E01010293,0
E01010294,0
E01010295,0
E01010296,4
E01010297,2
E01010298,2
E01010299,2
E01010300,0
E01010301,0
E01010302,3
E01010303,1
E01010304,3
E01010305,2
E01010306,1
E01010307,5
E01010308,1
E01010309,0
E01010310,0
E01010311,0
E01010312,0
E01010313,0
E01010314,0
E01010315,0
E01010316,0
E01010317,1
E01010318,0
E01010319,0
E01010320,0
E01010321,0
E01010322,0
E01010323,0
E01010324,0
E01010325,1
E01010326,0
E01010327,0
E01010328,1
E01010329,1
E01010330,0
E01010331,4
E01010332,0
E01010333,1
E01010334,4
E01010335,0
E01010336,0
E01010337,0
E01010338,0
E01010339,1
E01010340,0
E01010341,0
E01010342,0
E01010343,0
E01010344,0
E01010345,1
E01010346,2
E01010347,1
E01010348,1
E01010349,2
E01010350,4
E01010351,1
E01010352,2
E01010353,0
E01010354,0
E01010355,1
E01010356,1
E01010357,3
E01010358,1
E01010359,1
E01010360,2
E01010361,0
E01010362,0
E01010363,0
E01010364,0
E01010365,0
E01010366,0
E01010367,0
E01010368,0
E01010369,0
E01010370,0
E01010371,0
E01010372,0
E01010373,0
E01010374,0
E01010375,0
E01010376,0
E01010377,1
E01010378,0
E01010379,1
E01010380,1
E01010381,0
E01010382,0
E01010383,0
E01010384,1
E01010385,5
E01010386,1
E01010387,1
E01010388,1
E01010389,4
E01010390,1
E01010391,1
E01010392,3
E01010393,0
E01010394,0
E01010395,1
E01010396,0
E01010397,0
E01010398,0
E01010399,1
E01010400,0
E01010401,1
E01010402,2
E01010403,0
E01010404,0
E01010405,1
E01010406,0
E01010407,1
E01010408,2
E01010409,1
E01010410,0
E01010411,2
E01010412,0
E01010413,0
E01010414,0
E01010415,0
E01010416,0
E01010417,0
E01010418,2
E01010419,0
E01010420,0
E01010421,0
E01010422,0
E01010423,0
E01010424,1
E01010425,0
E01010426,1
E01010427,1
E01010428,0
E01010429,0
E01010430,0
E01010431,3
E01010432,1
E01010433,0
E01010434,1
E01010435,0
E01010436,4
E01010437,6
E01010438,2
E01010439,3
E01010440,3
E01010441,1
E01010442,2
E01010443,0
E01010444,1
E01010445,0
E01010446,1
E01010447,2
E01010448,0
E01010449,0
E01010450,0
E01010451,2
E01010452,0
E01010453,0
E01010454,1
E01010455,2
E01010456,1
E01010457,0
E01010458,0
E01010459,0
E01010460,0
E01010461,0
E01010462,0
E01010463,1
E01010464,0
E01010465,2
E01010466,1
E01010467,1
E01010468,2
E01010469,2
E01010470,0
E01010471,0
E01010472,0
E01010473,0
E01010474,0
E01010475,0
E01010476,0
E01010477,0
E01010478,0
E01010479,0
E01010480,1
E01010481,1
E01010482,1
E01010483,0
E01010484,1
E01010485,2
E01010486,1
E01010487,2
E01010488,1
E01010489,4
E01010490,3
E01010491,3
E01010492,2
E01010493,4
E01010494,3
E01010495,2
E01010496,3
E01010497,3
E01010498,4
E01010499,2
E01010500,2
E01010501,2
E01010502,2
E01010503,0
E01010504,2
E01010505,2
E01010506,0
E01010507,2
E01010508,0
E01010509,1
E01010510,0
E01010511,1
E01010512,1
E01010513,5
E01010514,3
E01010515,4
E01010516,4
E01010517,3
E01010518,2
E01010519,3
E01010520,3
E01010521,0
E01010522,3
E01010523,2
E01010524,3
E01010525,4
E01010526,1
E01010527,1
E01010528,0
E01010529,1
E01010530,0
E01010531,2
E01010532,3
E01010533,1
E01010534,6
E01010535,1
E01010536,1
E01010537,4
E01010538,3
E01010539,3
E01010540,3
E01010541,4
E01010542,3
E01010543,4
E01010544,4
E01010545,2
E01010546,5
E01010547,2
E01010548,3
E01010549,2
E01010550,5
E01010551,3
E01010552,2
E01010553,5
E01010554,0
E01010555,0
E01010556,0
E01010557,0
E01010558,0
E01010559,0
E01010560,1
E01010561,0
E01010562,0
E01010563,0
E01010564,0
E01010565,0
E01010566,0
E01010567,0
E01010568,2
E01010569,1
E01010570,3
E01010571,2
E01010572,4
E01010573,7
E01010574,3
E01010575,5
E01010576,3
E01010577,3
E01010578,0
E01010579,5
E01010580,5
E01010581,3
E01010582,1
E01010583,3
E01010584,1
E01010585,0
E01010586,2
E01010587,4
E01010588,1
E01010589,2
E01010590,4
E01010591,2
E01010592,5
E01010593,2
E01010594,4
E01010595,3
E01010596,1
E01010597,1
E01010598,1
E01010599,0
E01010600,3
E01010601,1
E01010602,0
E01010603,2
E01010604,2
E01010605,1
E01010606,0
E01010607,0
E01010608,0
E01010609,0
E01010610,2
E01010611,2
E01010612,3
E01010613,0
E01010614,2
E01010615,1
E01010616,1
E01010617,0
E01010618,0
E01010619,1
E01010620,0
E01010621,0
E01010622,0
E01010623,0
E01010624,0
E01010625,1
E01010626,1
E01010627,1
E01010628,1
E01010629,2
E01010630,1
E01010631,1
E01010632,1
E01010633,2
E01010634,3
E01010635,3
E01010636,4
E01010637,3
E01010638,7
E01010639,3
E01010640,3
E01010641,3
E01010642,5
E01010643,1
E01010644,2
E01010645,3
E01010646,4
E01010647,4
E01010648,5
E01010649,1
E01010650,5
E01010651,1
E01010652,1
E01010653,2
E01010654,2
E01010655,1
E01010656,1
E01010657,1
E01010658,2
E01010659,1
E01010662,2
E01010663,1
E01010664,2
E01010665,2
E01010666,1
E01010667,1
E01010668,1
E01010669,2
E01010670,1
E01010671,2
E01010672,1
E01010673,1
E01010674,1
E01010675,1
E01010676,0
E01010677,2
E01010678,2
E01010679,0
E01010680,1
E01010681,4
E01010682,2
E01010683,3
E01010684,2
E01010685,3
E01010686,2
E01010687,2
E01010688,2
E01010689,2
E01010690,2
E01010691,2
E01010692,3
E01010693,4
E01010694,7
E01010695,2
E01010696,2
E01010697,2
E01010698,2
E01010699,2
E01010700,0
E01010701,0
E01010702,0
E01010703,2
E01010704,4
E01010705,5
E01010706,3
E01010707,6
E01010708,4
E01010709,4
E01010710,0
E01010711,0
E01010712,1
E01010713,1
E01010714,1
E01010715,2
E01010716,2
E01010717,2
E01010718,3
E01010719,0
E01010720,3
E01010721,4
E01010722,4
E01010723,0
E01010724,2
E01010725,1
E01010726,2
E01010727,1
E01010728,0
E01010729,3
E01010730,0
E01010731,0
E01010732,0
E01010733,0
E01010734,0
E01010735,1
E01010736,0
E01010737,0
E01010738,0
E01010739,0
E01010740,0
E01010741,1
E01010742,1
E01010743,0
E01010744,0
E01010745,0
E01010746,3
E01010747,1
E01010748,1
E01010749,1
E01010750,1
E01010751,1
E01010752,1
E01010753,1
E01010754,3
E01010755,1
E01010756,2
E01010758,7
E01010759,1
E01010760,2
E01010761,2
E01010762,2
E01010763,2
E01010764,6
E01010765,2
E01010766,4
E01010767,4
E01010768,3
E01010769,3
E01010770,7
E01010771,5
E01010772,3
E01010773,3
E01010774,3
E01010775,2
E01010776,0
E01010777,0
E01010778,3
E01010779,0
E01010781,0
E01010782,0
E01010783,0
E01010784,0
E01010785,0
E01010786,0
E01010787,0
E01010788,0
E01010789,0
E01010790,1
E01010791,0
E01010792,0
E01010793,0
E01010794,1
E01010795,1
E01010796,1
E01010797,5
E01010798,1
E01010799,1
E01010800,1
E01010801,1
E01010802,1
E01010803,0
E01010804,1
E01010805,3
E01010806,2
E01010807,0
E01010808,1
E01010809,0
E01010810,1
E01010811,1
E01010812,0
E01010813,0
E01010814,1
E01010815,1
E01010816,5
E01010817,1
E01010818,3
E01010819,2
E01010820,2
E01010821,4
E01010822,1
E01010824,1
E01010825,1
E01010826,1
E01010827,1
E01010828,1
E01010829,0
E01010830,0
E01010831,0
E01010832,0
E01010833,0
E01010834,0
E01010835,0
E01010836,0
E01010837,0
E01010838,0
E01010839,0
E01010840,0
E01010841,0
E01010842,0
E01010843,0
E01010845,1
E01010846,1
E01010847,1
E01010848,1
E01010849,1
E01010850,2
E01010851,1
E01010852,1
E01010853,1
E01010854,4
E01010855,5
E01010856,5
E01010857,6
E01010858,6
E01010859,3
E01010860,5
E01010861,4
E01010862,3
E01010863,3
E01010864,2
E01010865,3
E01010866,2
E01010867,2
E01010868,1
E01010869,1
E01010870,2
E01010871,1
E01010872,1
E01010873,1
E01010874,2
E01010875,1
E01010876,1
E01010877,1
E01010878,1
E01010879,3
E01010880,1
E01010881,4
E01010882,5
E01010883,7
E01010884,4
E01010885,4
E01010886,5
E01010887,5
E01010888,2
E01010889,1
E01010890,1
E01010891,0
E01010892,1
E01010893,1
E01010894,1
E01010895,0
E01010896,5
E01010897,1
E01010898,0
E01010899,1
E01010900,1
E01010901,1
E01010902,1
E01010903,1
E01010904,2
E01010905,2
E01010906,2
E01010907,1
E01010908,1
E01010909,1
E01010910,0
E01010911,2
E01010912,1
E01010913,1
E01010914,2
E01010915,1
E01010916,1
E01010917,2
E01010918,4
E01010919,3
E01010920,7
E01010921,5
E01010922,3
E01010923,2
E01010924,1
E01010925,3
E01010926,4
E01010927,0
E01010928,0
E01010929,0
E01010930,0
E01010931,3
E01010932,2
E01010933,1
E01010934,3
E01010935,4
E01010936,4
E01010937,3
E01010938,0
E01010939,2
E01010940,0
E01010941,1
E01010942,0
E01010943,0
E01010944,0
E01010945,0
E01010946,1
E01010947,4
E01010948,0
E01010949,1
E01010950,0
E01010951,0
E01010952,5
E01010953,5
E01010954,6
E01010955,7
E01010956,4
E01010957,6
E01010958,1
E01010959,1
E01010960,1
E01010961,0
E01010964,0
E01010965,0
E01010966,0
E01010967,2
E01010968,0
E01010969,0
E01010970,0
E01010971,3
E01010972,1
E01010973,4
E01010974,0
E01010975,0
E01010976,0
E01010977,0
E01010978,1
E01010979,0
E01010980,0
E01010981,0
E01010982,3
E01010983,3
E01010984,3
E01010985,4
E01010986,4
E01010987,4
E01010988,4
E01010989,1
E01010990,3
E01010991,4
E01010992,2
E01010993,2
E01010994,0
E01010995,0
E01010996,0
E01010997,1
E01010998,0
E01010999,0
E01011000,0
E01011001,0
E01011002,0
E01011003,0
E01011004,3
E01011005,4
E01011006,1
E01011007,0
E01011008,0
E01011009,4
E01011010,1
E01011011,4
E01011012,2
E01011013,4
E01011014,4
E01011015,0
E01011016,1
E01011017,0
E01011018,0
E01011019,1
E01011020,1
E01011021,1
E01011022,1
E01011023,0
E01011024,3
E01011025,0
E01011026,0
E01011027,0
E01011028,0
